P1,P1_lat,P1_lon,P2,P2_lat,P2_lon,Dist,Az12,Az21,BackAz12,BackAz21,Reason
elWc,38.89317145702438,-77.04113191993082,Wb,38.89324512999998,-77.17230114000002,7.071067800000195,270.08235734529,89.99999999999143,269.9999999999914,90.08235734529,Dist multiple:1.4142
elWc,38.89317145702438,-77.04113191993082,H77,38.89703882730361,-77.03762786655247,0.3268761592709215,35.299652583643336,215.30185276673876,35.30185276673876,215.29965258364334,Dist factor of:2.2883
elWc,38.89317145702438,-77.04113191993082,H51,38.91448986470866,-77.04953191350309,1.5386788375242229,342.8899546499163,162.88467932711868,342.88467932711865,162.88995464991626,"Dist factor of:1.5388, Dist multiple:1.5388"
B,38.892747285,-77.008989,Bs,38.892752,-77.00889,0.005346824825417216,86.51255718606684,266.51261934465947,86.51261934465947,266.51255718606683,"Dist factor of:0.4755, Dist factor of:1.7321, Dist factor of:2.2883, Dist factor of:6.2666"
B,38.892747285,-77.008989,Chk01,38.80358701301893,-77.0045692366363,6.154896754407532,177.77869729680464,357.78146963293426,177.7814696329342,357.77869729680464,Dist multiple:1.5388
Sb,38.79033915000001,-77.04058603,Chk36,38.91158883943301,-76.99354755099984,8.740191975661268,16.86097951172359,196.89048661553596,16.890486615535963,196.8609795117236,Dist multiple:0.8740
Eb,38.89286049999997,-76.90916553,Chk17,38.96039316959799,-77.01059198844285,7.1811539258778865,310.4760668422817,130.41233807609592,310.4123380760959,130.47606684228168,Dist multiple:2.3936
Wb,38.89324512999998,-77.17230114000002,Chk06,38.92609741015503,-76.95853332476764,11.741885737949984,78.80501434073412,258.9392808113089,78.93928081130889,258.80501434073415,Dist multiple:0.6180
Bs,38.892752,-77.00889,Chk01,38.80358701301893,-77.0045692366363,6.155017221844678,177.8285197532651,357.8312299908971,177.8312299908971,357.82851975326514,Dist multiple:1.5388
L,38.88924949780046,-77.0501466575182,Lcnr,38.88906071490013,-77.04994269848781,0.01704363525959264,139.82327182248113,319.823399871171,139.82339987117098,319.82327182248116,Dist factor of:3.0000
L,38.88924949780046,-77.0501466575182,H17,38.88120136333437,-77.07263105649967,1.3333019657370366,245.4006284592868,65.38651359988191,245.3865135998819,65.40062845928679,Dist factor of:4.0000
La,38.88816903625909,-77.05145152722608,Chk54,38.68922831692476,-77.04351796976675,13.729477683800974,178.2098114059113,358.2147813911188,178.21478139111878,358.2098114059113,Dist multiple:2.2883
La,38.88816903625909,-77.05145152722608,Chk63,38.89999431930673,-77.036569,1.1441323929610197,44.519487773971285,224.52883225492894,44.52883225492894,224.5194877739713,Dist factor of:2.2883
